x	=	0,591041	y	=	0,776248	f(x)	=	3,07368
x	=	2,70745	y	=	1,62026	f(x)	=	3,18046
x	=	1,36568	y	=	1,74167	f(x)	=	2,49147
x	=	1,75999	y	=	1,35272	f(x)	=	2,48533
x	=	0,388608	y	=	2,89747	f(x)	=	3,20658
x	=	4,47661	y	=	2,04329	f(x)	=	2,50456
x	=	3,51273	y	=	3,0762	f(x)	=	3,21595
x	=	3,12771	y	=	2,94507	f(x)	=	3,31648
x	=	4,08905	y	=	3,13379	f(x)	=	2,77558
x	=	3,69537	y	=	2,80644	f(x)	=	3,10115
x	=	0,702629	y	=	1,52133	f(x)	=	2,98529
x	=	2,82679	y	=	1,97311	f(x)	=	3,24356
x	=	0,145742	y	=	0,696008	f(x)	=	3,30069
x	=	3,47423	y	=	1,52436	f(x)	=	3,23525
x	=	0,944192	y	=	3,29045	f(x)	=	2,77836
x	=	1,19149	y	=	1,86489	f(x)	=	2,58564
x	=	4,6074	y	=	0,0300263	f(x)	=	2,46067
x	=	3,32948	y	=	2,95575	f(x)	=	3,29022
x	=	4,26491	y	=	2,9492	f(x)	=	2,63365
x	=	1,08101	y	=	2,00294	f(x)	=	2,66581
x	=	3,29513	y	=	2,65786	f(x)	=	3,29895
x	=	1,32507	y	=	0,0353598	f(x)	=	2,50916
x	=	2,42114	y	=	2,05717	f(x)	=	2,97049
x	=	1,88873	y	=	0,791495	f(x)	=	2,54727
x	=	0,667352	y	=	3,23165	f(x)	=	3,01409
x	=	0,0938968	y	=	0,749705	f(x)	=	3,30999
x	=	1,95579	y	=	2,36545	f(x)	=	2,58944
x	=	3,09942	y	=	0,17398	f(x)	=	3,31528
x	=	3,52712	y	=	2,90763	f(x)	=	3,20826
x	=	1,02471	y	=	0,513381	f(x)	=	2,71083
x	=	2,00062	y	=	0,551677	f(x)	=	2,62073
x	=	3,59468	y	=	2,88247	f(x)	=	3,1689
x	=	2,56833	y	=	0,25842	f(x)	=	3,08693
x	=	3,2684	y	=	2,23276	f(x)	=	3,30455
x	=	2,14777	y	=	1,41523	f(x)	=	2,73639
x	=	3,89812	y	=	3,14306	f(x)	=	2,94011
x	=	4,8659	y	=	0,0720145	f(x)	=	2,47324
x	=	2,24872	y	=	2,32744	f(x)	=	2,82255
x	=	0,804193	y	=	0,581688	f(x)	=	2,89932
x	=	0,160713	y	=	1,22229	f(x)	=	3,29727
x	=	0,566154	y	=	2,89389	f(x)	=	3,09216
x	=	0,263547	y	=	2,87048	f(x)	=	3,26507
x	=	1,26449	y	=	1,65184	f(x)	=	2,5406
x	=	4,60951	y	=	2,39776	f(x)	=	2,46023
x	=	3,61304	y	=	1,18039	f(x)	=	3,15731
x	=	4,64055	y	=	1,82604	f(x)	=	2,45474
x	=	1,15212	y	=	1,4738	f(x)	=	2,61274
x	=	4,48683	y	=	3,1524	f(x)	=	2,50002
x	=	3,78539	y	=	1,92347	f(x)	=	3,03291
x	=	3,32853	y	=	0,910379	f(x)	=	3,29048
x	=	1,82276	y	=	1,31981	f(x)	=	2,51212
x	=	3,48537	y	=	2,98187	f(x)	=	3,22986
x	=	3,26227	y	=	2,97862	f(x)	=	3,30568
x	=	0,382719	y	=	1,83731	f(x)	=	3,20978
x	=	1,10388	y	=	0,126325	f(x)	=	2,64823
x	=	3,76246	y	=	1,18785	f(x)	=	3,05089
x	=	3,11384	y	=	2,61841	f(x)	=	3,31604
x	=	3,23163	y	=	2,02571	f(x)	=	3,31053
x	=	4,68865	y	=	2,79963	f(x)	=	2,45006
x	=	3,75717	y	=	2,94781	f(x)	=	3,05497
x	=	0,319903	y	=	1,8773	f(x)	=	3,24122
x	=	4,21052	y	=	0,00426661	f(x)	=	2,67528
x	=	2,63553	y	=	1,96555	f(x)	=	3,13451
x	=	4,9788	y	=	0,419615	f(x)	=	2,51924
x	=	2,70631	y	=	3,22056	f(x)	=	3,17978
x	=	3,10343	y	=	0,751966	f(x)	=	3,31553
x	=	2,79334	y	=	1,60706	f(x)	=	3,22765
x	=	0,485617	y	=	2,359	f(x)	=	3,14813
x	=	2,96159	y	=	1,41687	f(x)	=	3,29238
x	=	0,560888	y	=	2,95978	f(x)	=	3,096
x	=	1,31224	y	=	2,765	f(x)	=	2,51533
x	=	3,97854	y	=	1,81961	f(x)	=	2,87101
x	=	4,09635	y	=	1,78114	f(x)	=	2,76935
x	=	0,576517	y	=	0,674185	f(x)	=	3,08452
x	=	1,06787	y	=	1,21872	f(x)	=	2,67611
x	=	1,28854	y	=	1,1861	f(x)	=	2,52742
x	=	0,252419	y	=	1,65959	f(x)	=	3,26927
x	=	2,56719	y	=	0,927115	f(x)	=	3,08609
x	=	0,582089	y	=	0,306553	f(x)	=	3,08038
x	=	4,48512	y	=	3,19182	f(x)	=	2,50077
x	=	2,08838	y	=	0,158639	f(x)	=	2,68776
x	=	2,61984	y	=	0,355487	f(x)	=	3,12378
x	=	2,51398	y	=	2,14253	f(x)	=	3,04564
x	=	2,29981	y	=	0,0606076	f(x)	=	2,86682
x	=	2,48986	y	=	1,12145	f(x)	=	3,02661
x	=	4,70623	y	=	0,949309	f(x)	=	2,44953
x	=	0,179724	y	=	0,512527	f(x)	=	3,29245
x	=	3,20705	y	=	2,04657	f(x)	=	3,3134
x	=	0,16175	y	=	0,359325	f(x)	=	3,29702
x	=	1,29702	y	=	0,704507	f(x)	=	2,52299
x	=	0,770709	y	=	1,26723	f(x)	=	2,92804
x	=	4,28947	y	=	0,919499	f(x)	=	2,61577
x	=	3,69849	y	=	0,202648	f(x)	=	3,09889
x	=	0,894597	y	=	0,625799	f(x)	=	2,82105
x	=	4,72682	y	=	0,236386	f(x)	=	2,4497
x	=	2,65227	y	=	2,48563	f(x)	=	3,14569
x	=	2,70512	y	=	2,33909	f(x)	=	3,17906
x	=	2,76832	y	=	3,20432	f(x)	=	3,21482
x	=	2,51194	y	=	2,00497	f(x)	=	3,04404
x	=	2,9504	y	=	0,941855	f(x)	=	3,28929
x	=	0,519309	y	=	2,59114	f(x)	=	3,12546
x	=	1,92268	y	=	0,653204	f(x)	=	2,56787
x	=	3,96807	y	=	1,73528	f(x)	=	2,88007
x	=	4,9468	y	=	0,513165	f(x)	=	2,50395
x	=	4,57593	y	=	2,41946	f(x)	=	2,4683
x	=	4,31291	y	=	2,71199	f(x)	=	2,5993
x	=	2,82966	y	=	1,41172	f(x)	=	3,24485
x	=	1,55148	y	=	2,96519	f(x)	=	2,44987
x	=	2,09973	y	=	2,67531	f(x)	=	2,69688
x	=	4,79871	y	=	0,614805	f(x)	=	2,45706
x	=	4,91418	y	=	1,37406	f(x)	=	2,49015
x	=	4,78893	y	=	2,29188	f(x)	=	2,45545
x	=	1,18072	y	=	2,7019	f(x)	=	2,59287
x	=	0,741992	y	=	0,629831	f(x)	=	2,95242
x	=	3,45322	y	=	1,13836	f(x)	=	3,24499
x	=	3,68578	y	=	1,87383	f(x)	=	3,10802
x	=	2,57779	y	=	2,48611	f(x)	=	3,09387
x	=	3,07834	y	=	2,66159	f(x)	=	3,31361
x	=	1,69756	y	=	1,87253	f(x)	=	2,46575
x	=	1,07813	y	=	3,13135	f(x)	=	2,66806
x	=	4,65291	y	=	2,95156	f(x)	=	2,45309
x	=	0,538183	y	=	2,71614	f(x)	=	3,11229
x	=	3,9376	y	=	0,514417	f(x)	=	2,90637
x	=	1,9748	y	=	0,670362	f(x)	=	2,60243
x	=	1,28776	y	=	1,95199	f(x)	=	2,52784
x	=	3,22893	y	=	2,98636	f(x)	=	3,31088
x	=	0,125999	y	=	2,82957	f(x)	=	3,3047
x	=	4,93468	y	=	1,39352	f(x)	=	2,4986
x	=	1,16013	y	=	2,22084	f(x)	=	2,60708
x	=	3,21099	y	=	0,724117	f(x)	=	3,313
x	=	4,17119	y	=	0,912554	f(x)	=	2,70684
x	=	2,25623	y	=	0,97356	f(x)	=	2,82905
x	=	4,49286	y	=	1,26508	f(x)	=	2,49742
x	=	3,33404	y	=	1,75902	f(x)	=	3,28894
x	=	2,02528	y	=	0,603166	f(x)	=	2,63886
x	=	0,236224	y	=	1,74466	f(x)	=	3,27508
x	=	3,65153	y	=	2,67059	f(x)	=	3,13188
x	=	3,81238	y	=	2,42049	f(x)	=	3,01132
x	=	4,99215	y	=	3,20573	f(x)	=	2,52611
x	=	3,89646	y	=	3,31331	f(x)	=	2,94152
x	=	0,895918	y	=	2,57638	f(x)	=	2,81991
x	=	0,483368	y	=	2,22059	f(x)	=	3,1496
x	=	3,39084	y	=	2,2539	f(x)	=	3,27044
x	=	0,7208	y	=	1,64167	f(x)	=	2,9702
x	=	4,38092	y	=	2,49664	f(x)	=	2,5553
x	=	0,948284	y	=	2,23214	f(x)	=	2,77487
x	=	4,44294	y	=	2,96439	f(x)	=	2,52078
x	=	0,59037	y	=	2,57122	f(x)	=	3,07418
x	=	1,60935	y	=	2,24406	f(x)	=	2,45101
x	=	4,45061	y	=	2,92493	f(x)	=	2,51692
x	=	3,81347	y	=	2,77498	f(x)	=	3,01044
x	=	1,74248	y	=	1,42509	f(x)	=	2,4791
x	=	2,92012	y	=	1,69581	f(x)	=	3,28005
x	=	0,306919	y	=	1,96241	f(x)	=	3,24709
x	=	0,555329	y	=	1,84979	f(x)	=	3,10003
x	=	3,62587	y	=	0,900973	f(x)	=	3,149
x	=	4,54771	y	=	0,408814	f(x)	=	2,47677
x	=	0,186825	y	=	3,09344	f(x)	=	3,29052
x	=	0,475514	y	=	2,18946	f(x)	=	3,1547
x	=	2,66954	y	=	0,784574	f(x)	=	3,15692
x	=	3,85317	y	=	3,09804	f(x)	=	2,97788
x	=	2,95973	y	=	1,99613	f(x)	=	3,29188
x	=	4,98273	y	=	2,10112	f(x)	=	2,52123
x	=	4,0024	y	=	1,69984	f(x)	=	2,85033
x	=	1,24251	y	=	2,59776	f(x)	=	2,55339
x	=	0,749335	y	=	2,06704	f(x)	=	2,94621
x	=	4,10474	y	=	1,81613	f(x)	=	2,76222
x	=	2,97543	y	=	0,762318	f(x)	=	3,29594
x	=	4,98114	y	=	0,165036	f(x)	=	2,52042
x	=	0,36685	y	=	1,61261	f(x)	=	3,21819
x	=	3,94762	y	=	1,30418	f(x)	=	2,89774
x	=	3,50204	y	=	1,05883	f(x)	=	3,2215
x	=	0,904225	y	=	0,845838	f(x)	=	2,81273
x	=	1,89041	y	=	2,7286	f(x)	=	2,54826
x	=	0,845864	y	=	1,25406	f(x)	=	2,86329
x	=	4,66657	y	=	3,16075	f(x)	=	2,45163
x	=	4,04101	y	=	0,917611	f(x)	=	2,81688
x	=	1,31482	y	=	2,21123	f(x)	=	2,51407
x	=	1,71302	y	=	1,95892	f(x)	=	2,46991
x	=	2,64931	y	=	0,999684	f(x)	=	3,14374
x	=	1,50662	y	=	0,921446	f(x)	=	2,45368
x	=	1,35221	y	=	2,72949	f(x)	=	2,49702
x	=	1,98332	y	=	0,551822	f(x)	=	2,60839
x	=	2,65423	y	=	2,38007	f(x)	=	3,14698
x	=	2,11678	y	=	1,85832	f(x)	=	2,71074
x	=	1,42103	y	=	0,660308	f(x)	=	2,47211
x	=	1,77063	y	=	0,754876	f(x)	=	2,48938
x	=	2,82513	y	=	0,760307	f(x)	=	3,2428
x	=	3,55064	y	=	1,51892	f(x)	=	3,19516
x	=	3,8846	y	=	1,93225	f(x)	=	2,95156
x	=	2,393	y	=	1,49453	f(x)	=	2,94684
x	=	3,78576	y	=	0,0340533	f(x)	=	3,03262
x	=	3,57461	y	=	0,534758	f(x)	=	3,18114
x	=	3,12162	y	=	2,26493	f(x)	=	3,31632
x	=	4,07575	y	=	3,03899	f(x)	=	2,78696
x	=	2,47488	y	=	1,1013	f(x)	=	3,01461
x	=	3,48865	y	=	3,24392	f(x)	=	3,22824
x	=	1,63955	y	=	0,62984	f(x)	=	2,4543
x	=	0,378969	y	=	0,865969	f(x)	=	3,2118
x	=	1,03224	y	=	3,09531	f(x)	=	2,70468
x	=	4,98856	y	=	2,34296	f(x)	=	2,52423
x	=	1,83043	y	=	0,934663	f(x)	=	2,51586
x	=	3,35144	y	=	1,47157	f(x)	=	3,28375
x	=	2,42332	y	=	2,39299	f(x)	=	2,97231
x	=	4,54592	y	=	0,395306	f(x)	=	2,47735
x	=	1,88117	y	=	2,33519	f(x)	=	2,54291
x	=	3,75918	y	=	3,28146	f(x)	=	3,05342
x	=	4,11267	y	=	1,60025	f(x)	=	2,75551
x	=	2,44023	y	=	2,18348	f(x)	=	2,98633
x	=	4,1474	y	=	0,797876	f(x)	=	2,7264
x	=	3,57787	y	=	0,282351	f(x)	=	3,17918
x	=	3,06152	y	=	1,36605	f(x)	=	3,3118
x	=	4,84856	y	=	2,80287	f(x)	=	2,46823
x	=	2,60018	y	=	1,27361	f(x)	=	3,11
x	=	1,44639	y	=	0,507518	f(x)	=	2,46515
x	=	2,28048	y	=	2,46477	f(x)	=	2,85007
x	=	0,998072	y	=	0,55416	f(x)	=	2,73284
x	=	4,37342	y	=	0,489021	f(x)	=	2,55985
x	=	3,19802	y	=	1,68666	f(x)	=	3,31423
x	=	3,84696	y	=	1,91888	f(x)	=	2,98303
x	=	0,041385	y	=	2,53835	f(x)	=	3,31533
x	=	0,610112	y	=	3,19142	f(x)	=	3,05918
x	=	0,922294	y	=	2,5391	f(x)	=	2,79715
x	=	3,44106	y	=	1,74142	f(x)	=	3,25036
x	=	1,41552	y	=	2,51481	f(x)	=	2,47378
x	=	0,343407	y	=	2,21619	f(x)	=	3,23004
x	=	1,21618	y	=	0,411668	f(x)	=	2,5696
x	=	2,28786	y	=	1,71886	f(x)	=	2,85646
x	=	0,338775	y	=	1,69089	f(x)	=	3,2323
x	=	4,59097	y	=	2,52358	f(x)	=	2,46442
x	=	1,08569	y	=	1,40885	f(x)	=	2,66218
x	=	3,45369	y	=	2,52509	f(x)	=	3,24478
x	=	0,256703	y	=	1,43007	f(x)	=	3,26767
x	=	3,45228	y	=	2,901	f(x)	=	3,24541
x	=	0,344931	y	=	2,87641	f(x)	=	3,22929
x	=	3,8721	y	=	2,28003	f(x)	=	2,96208
x	=	0,0360711	y	=	0,567765	f(x)	=	3,31564
x	=	3,33404	y	=	1,89009	f(x)	=	3,28894
x	=	3,72919	y	=	3,06808	f(x)	=	3,07626
x	=	4,25468	y	=	0,166834	f(x)	=	2,64128
x	=	3,21488	y	=	0,554119	f(x)	=	3,31258
x	=	1,78577	y	=	0,214331	f(x)	=	2,4955
x	=	3,64543	y	=	2,6666	f(x)	=	3,13601
x	=	2,19362	y	=	2,76641	f(x)	=	2,77513
x	=	4,31963	y	=	1,73975	f(x)	=	2,59469
x	=	0,654849	y	=	0,65169	f(x)	=	3,02413
x	=	1,68478	y	=	0,883964	f(x)	=	2,46266
x	=	1,8815	y	=	1,62653	f(x)	=	2,5431
x	=	2,47485	y	=	1,29543	f(x)	=	3,01459
x	=	0,0374051	y	=	1,02818	f(x)	=	3,31557
x	=	3,41741	y	=	1,1018	f(x)	=	3,26024
x	=	1,7191	y	=	1,84619	f(x)	=	2,47167
x	=	3,55146	y	=	0,982949	f(x)	=	3,19469
x	=	1,37484	y	=	1,97507	f(x)	=	2,48788
x	=	3,19451	y	=	1,61484	f(x)	=	3,31452
x	=	2,74308	y	=	1,90261	f(x)	=	3,20111
x	=	3,22069	y	=	1,65032	f(x)	=	3,31192
x	=	4,43661	y	=	3,0731	f(x)	=	2,52403
x	=	1,17198	y	=	2,17691	f(x)	=	2,59885
x	=	2,02177	y	=	1,35007	f(x)	=	2,63625
x	=	1,81026	y	=	0,434046	f(x)	=	2,50625
x	=	3,75702	y	=	1,75378	f(x)	=	3,05509
x	=	0,244237	y	=	1,97506	f(x)	=	3,27225
x	=	3,29788	y	=	1,68389	f(x)	=	3,29831
x	=	3,8032	y	=	1,19911	f(x)	=	3,01872
x	=	0,712922	y	=	0,853713	f(x)	=	2,97676
x	=	1,69224	y	=	2,75564	f(x)	=	2,46442
x	=	1,05643	y	=	1,56849	f(x)	=	2,68519
x	=	3,06983	y	=	2,81702	f(x)	=	3,31275
x	=	1,23888	y	=	2,71048	f(x)	=	2,55556
x	=	4,13586	y	=	1,42033	f(x)	=	2,73601
x	=	1,86377	y	=	0,29522	f(x)	=	2,53319
x	=	2,58231	y	=	0,2089	f(x)	=	3,09716
x	=	0,364532	y	=	0,237634	f(x)	=	3,21939
x	=	0,591915	y	=	2,01339	f(x)	=	3,07302
x	=	0,42828	y	=	1,26545	f(x)	=	3,18396
x	=	1,61933	y	=	0,596464	f(x)	=	2,45189
x	=	1,02585	y	=	2,14426	f(x)	=	2,7099
x	=	0,0501922	y	=	1,67156	f(x)	=	3,31473
x	=	1,26814	y	=	2,21369	f(x)	=	2,53854
x	=	4,97596	y	=	0,491689	f(x)	=	2,51781
x	=	4,21734	y	=	2,00765	f(x)	=	2,66992
x	=	1,96645	y	=	0,166016	f(x)	=	2,59668
x	=	2,38858	y	=	2,9313	f(x)	=	2,9431
x	=	4,34452	y	=	0,273178	f(x)	=	2,57811
x	=	3,59901	y	=	0,803439	f(x)	=	3,1662
x	=	1,61888	y	=	2,39357	f(x)	=	2,45185
x	=	0,456461	y	=	2,73874	f(x)	=	3,16679
x	=	3,31277	y	=	3,07637	f(x)	=	3,29468
x	=	3,4742	y	=	0,401841	f(x)	=	3,23527
x	=	4,66984	y	=	1,22841	f(x)	=	2,45134
x	=	3,35688	y	=	2,25348	f(x)	=	3,28204
x	=	1,78652	y	=	2,4903	f(x)	=	2,49582
x	=	2,76293	y	=	2,60592	f(x)	=	3,21196
x	=	0,356965	y	=	0,353373	f(x)	=	3,22327
x	=	2,4499	y	=	0,526556	f(x)	=	2,99429
x	=	2,52438	y	=	0,109704	f(x)	=	3,05372
x	=	0,989081	y	=	2,16718	f(x)	=	2,74035
x	=	3,20824	y	=	0,671244	f(x)	=	3,31328
x	=	3,83216	y	=	1,25587	f(x)	=	2,99521
x	=	1,91707	y	=	1,93442	f(x)	=	2,56436
x	=	1,16759	y	=	0,845769	f(x)	=	2,60188
x	=	4,5604	y	=	0,874347	f(x)	=	2,47278
x	=	3,32537	y	=	1,97804	f(x)	=	3,29136
x	=	2,75701	y	=	3,19627	f(x)	=	3,20877
x	=	4,81336	y	=	2,72923	f(x)	=	2,45984
x	=	0,711066	y	=	1,41519	f(x)	=	2,9783
x	=	3,57971	y	=	2,16668	f(x)	=	3,17807
x	=	3,90957	y	=	2,16562	f(x)	=	2,93038
x	=	2,52623	y	=	2,15492	f(x)	=	3,05514
x	=	4,25925	y	=	0,203206	f(x)	=	2,63786
x	=	2,51056	y	=	2,97241	f(x)	=	3,04296
