x	=	1,26283	y	=	2,41852		x	=	2,18097	y	=	-3,36249
x	=	3,28469	y	=	-1,4049		x	=	3,9962	y	=	-3,75647
x	=	-2,47212	y	=	-0,874379		x	=	3,74398	y	=	1,32047
x	=	1,34168	y	=	0,837303		x	=	2,91483	y	=	2,56607
x	=	-1,91105	y	=	-2,45482		x	=	-3,8247	y	=	1,90736
x	=	0,409225	y	=	1,46085		x	=	2,46571	y	=	-2,69177
x	=	-1,1393	y	=	2,26652		x	=	0,427784	y	=	3,12836
x	=	1,79209	y	=	-0,764509		x	=	-1,84012	y	=	-3,04832
x	=	-0,984403	y	=	-0,749817		x	=	3,78939	y	=	3,00502
x	=	-0,726988	y	=	-0,0886538		x	=	-0,360838	y	=	3,41003
x	=	2,44454	y	=	0,917776		x	=	-0,0198129	y	=	2,58373
x	=	2,80797	y	=	-1,27018		x	=	-3,08107	y	=	-2,92141
x	=	0,411712	y	=	0,0824507		x	=	0,970591	y	=	2,68742
x	=	-1,19028	y	=	-0,73012		x	=	0,274672	y	=	3,71476
x	=	1,53365	y	=	-0,763942		x	=	-1,46052	y	=	3,30093
x	=	0,486835	y	=	0,757239		x	=	-3,5283	y	=	3,35381
x	=	-1,06871	y	=	2,4851		x	=	2,90289	y	=	3,47783
x	=	-2,26052	y	=	0,371224		x	=	1,86259	y	=	-3,60905
x	=	2,44152	y	=	1,91638		x	=	1,94316	y	=	-2,52903
x	=	1,16882	y	=	1,95335		x	=	0,315138	y	=	-3,10737
x	=	1,45538	y	=	0,467286		x	=	-3,59337	y	=	3,11063
x	=	3,60505	y	=	0,45748		x	=	2,62148	y	=	2,6648
x	=	-0,472118	y	=	-1,52023		x	=	3,83155	y	=	2,11934
x	=	3,33664	y	=	-1,23871		x	=	-2,81906	y	=	-3,05713
x	=	-1,75747	y	=	2,04482		x	=	-3,98123	y	=	2,15139
x	=	3,40603	y	=	-0,156728		x	=	-3,62918	y	=	1,34648
x	=	-3,65185	y	=	0,836826		x	=	2,60742	y	=	-2,83017
x	=	-0,504464	y	=	-2,01163		x	=	2,99763	y	=	3,68221
x	=	-3,05589	y	=	1,6522		x	=	-0,818192	y	=	3,13998
x	=	1,94375	y	=	0,498394		x	=	-3,24995	y	=	3,74373
x	=	1,28735	y	=	0,158409		x	=	2,06743	y	=	-2,49911
x	=	-2,00917	y	=	-1,07614		x	=	1,00617	y	=	3,09889
x	=	1,23588	y	=	-2,21235		x	=	-0,514325	y	=	-2,53315
x	=	0,340392	y	=	-0,795141		x	=	-3,86807	y	=	-1,06874
x	=	1,25283	y	=	-2,47386		x	=	3,08386	y	=	-3,94698
x	=	1,21442	y	=	2,00829		x	=	1,76622	y	=	-3,61518
x	=	1,7648	y	=	0,803233		x	=	2,59309	y	=	-3,40376
x	=	1,64854	y	=	0,907874		x	=	-3,0946	y	=	3,28477
x	=	0,301263	y	=	-1,73699		x	=	-0,341325	y	=	3,8604
x	=	-2,0804	y	=	1,47738		x	=	-1,30291	y	=	-2,72937
x	=	-2,57297	y	=	1,17622		x	=	-1,59327	y	=	-2,83103
x	=	2,33099	y	=	1,92947		x	=	-2,28137	y	=	-3,66257
x	=	0,224494	y	=	-1,40035		x	=	1,67033	y	=	3,34034
x	=	-0,910906	y	=	2,12999		x	=	2,17654	y	=	2,81621
x	=	0,325394	y	=	0,497317		x	=	1,53813	y	=	2,55407
x	=	2,70426	y	=	-1,62388		x	=	3,79441	y	=	3,75847
x	=	2,88235	y	=	1,78209		x	=	-3,72639	y	=	2,54213
x	=	2,94612	y	=	0,727823		x	=	3,91904	y	=	0,86134
x	=	-2,66332	y	=	-0,29708		x	=	0,852327	y	=	-3,41268
x	=	-3,30377	y	=	0,666408		x	=	0,295203	y	=	-3,70283
x	=	-2,12454	y	=	0,1463		x	=	3,36767	y	=	-2,28598
x	=	-1,24012	y	=	-1,78454		x	=	0,35899	y	=	3,11231
x	=	-0,334624	y	=	-0,967962		x	=	-3,20412	y	=	-3,93459
x	=	0,524339	y	=	2,35753		x	=	2,85483	y	=	-3,15283
x	=	0,0184079	y	=	2,41742		x	=	-1,06085	y	=	-2,74112
x	=	0,656496	y	=	-2,1636		x	=	-3,29859	y	=	-3,78897
x	=	-0,47629	y	=	-2,46533		x	=	1,73364	y	=	-2,96011
x	=	0,359702	y	=	1,80729		x	=	3,63778	y	=	3,51384
x	=	-2,88471	y	=	-1,40576		x	=	2,88634	y	=	3,52132
x	=	-2,60721	y	=	1,89194		x	=	2,15313	y	=	-3,05311
x	=	-3,22277	y	=	0,78952		x	=	2,64129	y	=	3,85527
x	=	-0,516078	y	=	-1,19208		x	=	0,624508	y	=	3,24274
x	=	1,53332	y	=	-0,208294		x	=	-1,75386	y	=	3,7428
x	=	-2,93949	y	=	-1,6521		x	=	2,84425	y	=	-2,48876
x	=	-1,01724	y	=	2,22181		x	=	0,10781	y	=	3,79293
x	=	-2,52087	y	=	-1,93518		x	=	0,900626	y	=	-3,27892
x	=	-3,50158	y	=	0,802842		x	=	3,08786	y	=	-3,83852
x	=	-2,39506	y	=	-1,36873		x	=	0,573664	y	=	-2,49493
x	=	2,83071	y	=	-1,49101		x	=	-3,03606	y	=	-2,90525
x	=	1,6704	y	=	-1,26479		x	=	-1,35987	y	=	3,83494
x	=	1,73737	y	=	1,2272		x	=	3,82941	y	=	-1,90536
x	=	-0,608813	y	=	0,482398		x	=	-3,57476	y	=	-1,48472
x	=	2,51991	y	=	-1,36241		x	=	-3,98962	y	=	0,311031
x	=	-2,05981	y	=	0,730321		x	=	-3,22078	y	=	1,90118
x	=	1,14984	y	=	-1,65771		x	=	-1,92283	y	=	-3,45012
x	=	-0,394175	y	=	0,775292		x	=	1,29954	y	=	-3,69173
x	=	2,62017	y	=	0,0152005		x	=	-3,40438	y	=	-3,75142
x	=	-1,24465	y	=	2,29671		x	=	-2,65207	y	=	2,64478
x	=	2,80239	y	=	1,11363		x	=	-0,649929	y	=	-3,8228
x	=	0,515635	y	=	1,52171		x	=	1,62536	y	=	-2,73199
x	=	-2,00831	y	=	1,58283		x	=	3,15292	y	=	-3,74803
x	=	-0,864591	y	=	1,41458		x	=	-1,08031	y	=	-3,24717
x	=	0,127429	y	=	-1,85736		x	=	-3,3754	y	=	-2,99111
x	=	-1,3071	y	=	-0,573877		x	=	2,25687	y	=	-2,43699
x	=	1,06512	y	=	-0,633865		x	=	-1,29135	y	=	-3,87522
x	=	0,955604	y	=	-2,32991		x	=	3,37706	y	=	-2,33977
x	=	-1,61598	y	=	1,04901		x	=	-0,31222	y	=	2,95505
x	=	0,412204	y	=	-1,73771		x	=	-3,95683	y	=	3,87462
x	=	0,876213	y	=	0,517746		x	=	2,60064	y	=	-2,41154
x	=	0,7005	y	=	-2,32643		x	=	-1,039	y	=	-3,9914
x	=	1,96866	y	=	0,282015		x	=	1,62716	y	=	-3,00657
x	=	0,796182	y	=	-0,0689874		x	=	2,45912	y	=	3,15225
x	=	-0,658812	y	=	0,529047		x	=	2,05847	y	=	-2,54787
x	=	0,133403	y	=	-1,66465		x	=	-3,85792	y	=	-2,98415
x	=	-0,159121	y	=	2,26623		x	=	-2,76591	y	=	-3,39894
x	=	2,39894	y	=	1,35024		x	=	2,43961	y	=	-3,49857
x	=	3,30563	y	=	1,66803		x	=	-0,275499	y	=	-2,97538
x	=	3,02368	y	=	-1,46775		x	=	-1,38701	y	=	3,52855
x	=	-1,95489	y	=	-1,55164		x	=	-1,33714	y	=	3,50766
x	=	-2,722	y	=	0,797204		x	=	-2,94853	y	=	2,59394
x	=	-1,87942	y	=	0,0267117		x	=	-3,63325	y	=	-2,52799
x	=	-0,648757	y	=	-2,20382		x	=	-3,86079	y	=	-2,4535
x	=	-0,149483	y	=	1,65157		x	=	3,59582	y	=	2,29956
x	=	0,744325	y	=	2,49913		x	=	3,54464	y	=	1,94293
x	=	2,12793	y	=	2,1956		x	=	-3,05593	y	=	-2,34104
x	=	-1,46519	y	=	0,914775		x	=	-0,638748	y	=	-3,73071
x	=	0,176182	y	=	1,02171		x	=	-3,64333	y	=	-2,62743
x	=	-0,613188	y	=	-2,32081		x	=	-3,81526	y	=	2,08979
x	=	-3,333	y	=	-0,965755		x	=	-1,24653	y	=	-3,62625
x	=	-3,62139	y	=	0,138863		x	=	-3,06127	y	=	3,65984
x	=	-1,46154	y	=	-0,274158		x	=	-1,44713	y	=	2,90579
x	=	-1,80476	y	=	-1,78843		x	=	3,75793	y	=	3,06837
x	=	-0,87119	y	=	-1,0529		x	=	0,698961	y	=	-2,54438
x	=	1,46288	y	=	-0,138791		x	=	2,92928	y	=	-2,1072
x	=	-2,05412	y	=	-2,3482		x	=	-3,00147	y	=	2,0416
x	=	3,09029	y	=	-1,75297		x	=	-2,31492	y	=	3,1587
x	=	-2,48627	y	=	-1,25616		x	=	2,619	y	=	3,58127
x	=	1,0708	y	=	1,54131		x	=	-3,24651	y	=	1,93288
x	=	-1,91594	y	=	-1,66907		x	=	-1,26905	y	=	-3,51957
x	=	0,578882	y	=	1,52416		x	=	1,37348	y	=	-3,63409
x	=	2,41268	y	=	0,225924		x	=	3,97246	y	=	3,63779
x	=	-1,25136	y	=	-2,17448		x	=	3,26585	y	=	2,03117
x	=	1,34606	y	=	-1,9687		x	=	0,609872	y	=	2,93901
x	=	1,45667	y	=	0,481353		x	=	-2,07005	y	=	-2,74642
x	=	2,20273	y	=	2,08938		x	=	3,8377	y	=	-2,5713
x	=	-2,95243	y	=	-1,05705		x	=	-1,06171	y	=	3,5133
x	=	-0,669508	y	=	-0,955698		x	=	3,05632	y	=	2,57745
x	=	-3,82424	y	=	0,597656		x	=	2,23258	y	=	3,14239
x	=	-3,54591	y	=	-0,804321		x	=	-3,752	y	=	1,79274
x	=	1,30598	y	=	-2,28194		x	=	2,36283	y	=	3,09123
x	=	-2,12624	y	=	-0,776127		x	=	2,07083	y	=	-2,5084
x	=	0,540447	y	=	-2,10496		x	=	0,61714	y	=	2,97328
x	=	2,41622	y	=	0,101775		x	=	-3,56936	y	=	1,44549
x	=	2,7304	y	=	1,78785		x	=	-3,54663	y	=	3,93986
x	=	-0,772673	y	=	2,16137		x	=	0,0582952	y	=	-3,12216
x	=	-2,39868	y	=	1,36977		x	=	2,33608	y	=	-3,99719
x	=	1,28084	y	=	-0,52832		x	=	-3,42286	y	=	3,75939
x	=	3,22419	y	=	0,616068		x	=	0,32633	y	=	3,77407
x	=	-2,06251	y	=	-1,28445		x	=	3,56927	y	=	2,87637
x	=	-0,0714459	y	=	-0,999386		x	=	3,40537	y	=	-1,61402
x	=	-2,36654	y	=	1,60322		x	=	-1,08011	y	=	2,97745
x	=	-1,97321	y	=	-0,678812		x	=	3,09455	y	=	-3,72157
x	=	-3,05269	y	=	-0,7328		x	=	0,804903	y	=	-3,3186
x	=	1,11057	y	=	-0,631279		x	=	2,17764	y	=	3,62305
x	=	-2,47305	y	=	-0,328585		x	=	0,296162	y	=	-3,05467
x	=	0,895557	y	=	-1,11883		x	=	1,81597	y	=	-2,9464
x	=	3,43713	y	=	1,53122		x	=	1,72815	y	=	-2,6488
x	=	-0,279603	y	=	-0,453556		x	=	2,99795	y	=	2,96088
x	=	2,53724	y	=	1,90987		x	=	-2,26374	y	=	-2,75515
x	=	-2,35481	y	=	-2,0846		x	=	-3,16824	y	=	3,8876
x	=	1,78278	y	=	-2,01592		x	=	-3,85296	y	=	-3,74207
x	=	-2,4305	y	=	0,758314		x	=	-1,64466	y	=	3,47563
x	=	1,90065	y	=	2,20149		x	=	-0,70966	y	=	-3,32603
x	=	0,667415	y	=	-0,421239		x	=	3,97382	y	=	-3,56547
x	=	2,30366	y	=	-0,422649		x	=	2,40465	y	=	3,8639
x	=	-0,684647	y	=	0,585981		x	=	3,61285	y	=	1,41359
x	=	-0,852076	y	=	-2,45384		x	=	-0,102695	y	=	3,79964
x	=	-3,67826	y	=	0,749357		x	=	3,73714	y	=	-2,02317
x	=	1,27802	y	=	0,215398		x	=	1,32187	y	=	-3,04861
x	=	-3,33305	y	=	-0,688601		x	=	1,96295	y	=	-3,14815
x	=	-2,28895	y	=	0,71599		x	=	-2,56294	y	=	-3,27249
x	=	-1,97046	y	=	-0,403056		x	=	-3,97943	y	=	-1,28854
x	=	-0,758917	y	=	1,98705		x	=	1,32274	y	=	-2,64307
x	=	0,787105	y	=	-1,92779		x	=	2,22555	y	=	-2,72323
x	=	2,21925	y	=	-1,21187		x	=	-2,77219	y	=	-2,4283
x	=	-0,146048	y	=	-2,15555		x	=	-2,81563	y	=	2,50105
x	=	2,11644	y	=	1,75574		x	=	-1,4963	y	=	3,69342
x	=	-3,22118	y	=	-1,44054		x	=	-2,20941	y	=	-2,86592
x	=	3,15721	y	=	-1,70401		x	=	1,14407	y	=	3,0435
x	=	-1,28769	y	=	-2,33247		x	=	-2,48682	y	=	-2,93026
x	=	-2,24368	y	=	0,46213		x	=	-1,2472	y	=	-3,99427
x	=	-1,49306	y	=	1,64203		x	=	0,53938	y	=	-2,96351
x	=	2,99165	y	=	-0,841119		x	=	-1,34829	y	=	3,40635
x	=	-2,21075	y	=	1,88969		x	=	3,69273	y	=	-3,26956
x	=	3,07526	y	=	-0,379544		x	=	3,87228	y	=	-3,56163
x	=	2,6752	y	=	0,0112432		x	=	-1,32858	y	=	-2,73151
x	=	-2,3394	y	=	-0,338934		x	=	3,78241	y	=	-1,20661
x	=	3,07903	y	=	-1,70661		x	=	0,785253	y	=	2,58629
x	=	0,921908	y	=	0,165896		x	=	-2,60029	y	=	3,97597
x	=	0,214305	y	=	1,78575		x	=	-3,59731	y	=	1,95938
x	=	0,612982	y	=	0,979429		x	=	-1,31027	y	=	3,69478
x	=	-3,28417	y	=	-1,0343		x	=	0,889752	y	=	2,68148
x	=	-1,91406	y	=	-0,769215		x	=	-2,6129	y	=	-3,01075
x	=	0,430859	y	=	0,677344		x	=	3,24231	y	=	-3,70885
x	=	-1,04112	y	=	-0,479053		x	=	2,36924	y	=	2,40538
x	=	0,792457	y	=	-1,95686		x	=	3,33042	y	=	3,9613
x	=	-2,96166	y	=	0,912526		x	=	-2,51206	y	=	3,74337
x	=	-0,743953	y	=	-1,58094		x	=	0,137167	y	=	-2,53746
x	=	-1,20654	y	=	-0,315623		x	=	3,17219	y	=	-3,84231
x	=	-3,04826	y	=	-1,26993		x	=	2,68914	y	=	2,64862
x	=	-2,26595	y	=	-1,66658		x	=	-1,35335	y	=	-3,08228
x	=	0,766419	y	=	1,98144		x	=	-1,78517	y	=	2,99883
x	=	-1,39083	y	=	-2,31309		x	=	1,73595	y	=	3,82172
x	=	2,27068	y	=	-0,921146		x	=	2,21196	y	=	-3,4794
x	=	0,864304	y	=	2,34645		x	=	-2,10692	y	=	-3,20119
x	=	0,39098	y	=	-1,4443		x	=	-3,4161	y	=	-2,0508
x	=	0,979972	y	=	-1,41304		x	=	2,52484	y	=	-3,10871
x	=	3,0099	y	=	0,377607		x	=	-3,18245	y	=	2,32053
x	=	2,23439	y	=	2,03284		x	=	-1,65401	y	=	2,5112
x	=	1,48198	y	=	0,866759		x	=	3,65546	y	=	-1,86358
x	=	3,8988	y	=	0,661508		x	=	-1,7091	y	=	-2,61357
x	=	2,31948	y	=	-0,195049		x	=	-3,3185	y	=	-3,53412
x	=	0,737736	y	=	1,53257		x	=	3,88971	y	=	-3,63424
x	=	-1,48373	y	=	0,156385		x	=	-1,35507	y	=	3,84229
x	=	0,864652	y	=	-1,08361		x	=	-1,9128	y	=	3,06307
x	=	-1,258	y	=	1,51666		x	=	-0,859557	y	=	-2,92674
x	=	-0,772236	y	=	-2,3248		x	=	3,23588	y	=	-2,9328
x	=	-1,00085	y	=	-2,09809		x	=	2,88872	y	=	2,52888
x	=	2,86172	y	=	1,14734		x	=	0,826699	y	=	3,52836
x	=	-1,92697	y	=	-1,45843		x	=	-3,81306	y	=	1,66174
x	=	2,96247	y	=	-1,4225		x	=	-1,23121	y	=	3,52801
x	=	0,567352	y	=	-2,07319		x	=	-2,92609	y	=	-2,52882
x	=	-0,00717389	y	=	-0,494435		x	=	-1,02156	y	=	-2,64318
x	=	2,50012	y	=	1,08445		x	=	3,33501	y	=	2,71399
x	=	1,78086	y	=	2,43677		x	=	-2,87451	y	=	-3,18132
x	=	2,14296	y	=	0,319161		x	=	-0,0660017	y	=	2,59859
x	=	2,02367	y	=	-0,351395		x	=	1,42781	y	=	3,04145
x	=	3,60251	y	=	-0,0414401		x	=	2,30864	y	=	2,3923
x	=	-0,276319	y	=	1,22508		x	=	-1,01631	y	=	3,05688
x	=	-3,31678	y	=	0,855772		x	=	-2,34607	y	=	2,63093
x	=	3,28326	y	=	0,34462		x	=	-0,586911	y	=	-2,78684
